adoptus,immfate,letin1a,letinhsp1,letinasn1,age,sex,race,born,parborn
,,,,,30.0,male,white,no,neither born in the u.s.
,,,,,49.0,female,white,yes,both born in the u.s.
,,,,,24.0,female,white,yes,both born in the u.s.
,,,,,37.0,female,white,yes,both born in the u.s.
,,,,,32.0,male,white,yes,both born in the u.s.
,,,,,23.0,male,white,yes,both born in the u.s.
,,,,,45.0,female,white,yes,both born in the u.s.
,,,,,36.0,male,white,yes,both born in the u.s.
,,,,,41.0,female,white,yes,both born in the u.s.
,,,,,63.0,female,white,yes,both born in the u.s.
,,,,,50.0,female,white,yes,"mother yes, father no"
,,,,,49.0,male,white,yes,both born in the u.s.
,,,,,33.0,male,white,no,neither born in the u.s.
,,,,,30.0,female,white,yes,"mother yes, father no"
,,,,,33.0,female,white,yes,both born in the u.s.
,,,,,46.0,female,white,yes,both born in the u.s.
,,,,,31.0,female,black,yes,both born in the u.s.
,,,,,47.0,female,black,yes,both born in the u.s.
,,,,,32.0,male,black,no,neither born in the u.s.
,,,,,32.0,female,black,yes,both born in the u.s.
,,,,,55.0,female,black,yes,both born in the u.s.
,,,,,19.0,male,other,yes,both born in the u.s.
,,,,,30.0,female,white,yes,neither born in the u.s.
,,,,,33.0,female,white,no,neither born in the u.s.
,,,,,23.0,male,white,no,neither born in the u.s.
,,,,,29.0,male,other,yes,neither born in the u.s.
,,,,,33.0,male,white,no,neither born in the u.s.
,,,,,37.0,female,other,no,neither born in the u.s.
,,,,,43.0,female,other,no,neither born in the u.s.
,,,,,50.0,female,black,yes,both born in the u.s.
,,,,,33.0,male,black,yes,both born in the u.s.
,,,,,78.0,male,black,yes,both born in the u.s.
,,,,,20.0,female,black,yes,both born in the u.s.
,,,,,32.0,male,white,no,neither born in the u.s.
,,,,,40.0,female,black,yes,both born in the u.s.
,,,,,66.0,male,black,yes,both born in the u.s.
,,,,,45.0,female,black,yes,both born in the u.s.
,,,,,52.0,female,white,no,neither born in the u.s.
,,,,,43.0,male,other,no,neither born in the u.s.
,,,,,46.0,female,white,yes,both born in the u.s.
,,,,,58.0,female,white,no,neither born in the u.s.
,,,,,79.0,male,white,yes,neither born in the u.s.
,,,,,44.0,male,white,yes,both born in the u.s.
,,,,,20.0,male,white,yes,both born in the u.s.
,,,,,53.0,female,white,yes,"mother yes, father no"
,,,,,43.0,male,white,yes,both born in the u.s.
,,,,,64.0,female,white,yes,both born in the u.s.
,,,,,49.0,male,other,no,neither born in the u.s.
,,,,,40.0,male,white,yes,both born in the u.s.
,,,,,43.0,male,black,yes,both born in the u.s.
,,,,,68.0,female,other,no,neither born in the u.s.
,,,,,68.0,female,white,yes,both born in the u.s.
,,,,,32.0,female,white,yes,both born in the u.s.
,,,,,64.0,male,white,yes,both born in the u.s.
,,,,,37.0,male,white,yes,neither born in the u.s.
,,,,,35.0,male,white,yes,both born in the u.s.
,,,,,68.0,male,white,no,neither born in the u.s.
,,,,,31.0,female,white,yes,both born in the u.s.
,,,,,36.0,male,white,no,neither born in the u.s.
,,,,,47.0,female,white,yes,both born in the u.s.
,,,,,68.0,male,white,yes,neither born in the u.s.
,,,,,47.0,male,white,yes,both born in the u.s.
,,,,,53.0,female,white,yes,both born in the u.s.
,,,,,47.0,female,white,no,neither born in the u.s.
,,,,,39.0,female,white,yes,both born in the u.s.
,,,,,63.0,female,white,yes,both born in the u.s.
,,,,,43.0,male,white,yes,both born in the u.s.
,,,,,49.0,female,other,,
,,,,,75.0,male,white,yes,both born in the u.s.
,,,,,74.0,male,white,yes,neither born in the u.s.
,,,,,25.0,female,other,yes,both born in the u.s.
,,,,,62.0,female,white,no,neither born in the u.s.
,,,,,47.0,male,white,yes,both born in the u.s.
,,,,,32.0,male,other,no,neither born in the u.s.
,,,,,32.0,female,other,no,neither born in the u.s.
,,,,,48.0,female,black,yes,both born in the u.s.
,,,,,38.0,male,white,yes,both born in the u.s.
,,,,,31.0,male,white,yes,neither born in the u.s.
,,,,,65.0,female,white,yes,both born in the u.s.
,,,,,68.0,female,white,yes,both born in the u.s.
,,,,,49.0,female,white,yes,both born in the u.s.
,,,,,62.0,male,white,yes,both born in the u.s.
,,,,,51.0,female,white,yes,"mother no, father yes"
,,,,,60.0,male,white,yes,both born in the u.s.
,,,,,34.0,male,white,yes,both born in the u.s.
,,,,,37.0,male,white,yes,both born in the u.s.
,,,,,23.0,male,other,no,neither born in the u.s.
,,,,,39.0,female,white,yes,both born in the u.s.
,,,,,62.0,male,white,yes,"mother yes, father no"
,,,,,47.0,male,white,yes,both born in the u.s.
,,,,,43.0,female,white,yes,both born in the u.s.
,,,,,31.0,female,white,yes,both born in the u.s.
,,,,,53.0,female,white,yes,both born in the u.s.
,,,,,37.0,female,white,yes,both born in the u.s.
,,,,,43.0,female,white,no,neither born in the u.s.
,,,,,39.0,female,white,yes,both born in the u.s.
,,,,,48.0,female,white,yes,both born in the u.s.
,,,,,59.0,male,white,yes,"mother no, father yes"
,,,,,79.0,male,white,no,neither born in the u.s.
,,,,,45.0,female,white,yes,both born in the u.s.
,,,,,45.0,female,white,yes,both born in the u.s.
,,,,,41.0,male,white,yes,both born in the u.s.
,,,,,40.0,male,white,yes,both born in the u.s.
,,,,,51.0,male,white,yes,"mother yes, father no"
,,,,,53.0,male,white,yes,neither born in the u.s.
,,,,,38.0,male,white,yes,both born in the u.s.
,,,,,40.0,male,white,yes,both born in the u.s.
,,,,,47.0,male,black,yes,both born in the u.s.
,,,,,33.0,male,other,no,neither born in the u.s.
,,,,,28.0,male,white,no,neither born in the u.s.
,,,,,41.0,female,black,yes,both born in the u.s.
,,,,,28.0,female,other,no,neither born in the u.s.
,,,,,59.0,female,white,yes,both born in the u.s.
,,,,,30.0,male,other,no,neither born in the u.s.
,,,,,43.0,female,white,yes,both born in the u.s.
,,,,,30.0,male,black,yes,both born in the u.s.
,,,,,41.0,male,other,,both born in the u.s.
,,,,,51.0,male,white,no,neither born in the u.s.
,,,,,54.0,male,other,no,neither born in the u.s.
,,,,,40.0,female,white,no,both born in the u.s.
,,,,,30.0,female,other,no,neither born in the u.s.
,,,,,23.0,female,white,no,neither born in the u.s.
,,,,,75.0,female,black,yes,both born in the u.s.
,,,,,34.0,female,other,yes,neither born in the u.s.
,,,,,56.0,female,black,yes,both born in the u.s.
,,,,,36.0,female,black,yes,both born in the u.s.
,,,,,19.0,female,other,yes,"mother no, father yes"
,,,,,64.0,female,white,yes,both born in the u.s.
,,,,,51.0,female,other,no,neither born in the u.s.
,,,,,28.0,female,other,no,neither born in the u.s.
,,,,,52.0,female,white,yes,neither born in the u.s.
,,,,,24.0,female,white,yes,both born in the u.s.
,,,,,31.0,male,white,yes,both born in the u.s.
,,,,,32.0,female,white,yes,both born in the u.s.
,,,,,36.0,female,white,yes,both born in the u.s.
,,,,,42.0,female,white,yes,both born in the u.s.
,,,,,49.0,female,white,yes,both born in the u.s.
,,,,,37.0,male,white,yes,both born in the u.s.
,,,,,59.0,male,white,no,neither born in the u.s.
,,,,,61.0,female,white,yes,both born in the u.s.
,,,,,75.0,female,white,yes,both born in the u.s.
,,,,,40.0,male,other,no,neither born in the u.s.
,,,,,52.0,male,white,yes,both born in the u.s.
,,,,,54.0,female,white,yes,both born in the u.s.
,,,,,81.0,female,white,yes,both born in the u.s.
,,,,,60.0,female,white,no,neither born in the u.s.
,,,,,41.0,female,other,no,neither born in the u.s.
,,,,,49.0,female,white,no,neither born in the u.s.
,,,,,79.0,female,white,yes,both born in the u.s.
,,,,,49.0,female,white,yes,both born in the u.s.
,,,,,35.0,male,white,yes,both born in the u.s.
,,,,,30.0,male,white,yes,both born in the u.s.
,,,,,19.0,female,other,no,neither born in the u.s.
,,,,,61.0,male,white,yes,both born in the u.s.
,,,,,76.0,female,white,yes,neither born in the u.s.
,,,,,52.0,female,white,yes,both born in the u.s.
,,,,,51.0,female,white,yes,both born in the u.s.
,,,,,28.0,female,white,yes,both born in the u.s.
,,,,,35.0,male,white,yes,both born in the u.s.
,,,,,43.0,male,white,yes,both born in the u.s.
,,,,,22.0,female,other,yes,neither born in the u.s.
,,,,,35.0,male,white,yes,both born in the u.s.
,,,,,52.0,male,other,no,neither born in the u.s.
,,,,,37.0,male,white,yes,both born in the u.s.
,,,,,33.0,female,white,yes,both born in the u.s.
,,,,,20.0,female,white,yes,both born in the u.s.
,,,,,26.0,male,other,no,neither born in the u.s.
,,,,,36.0,female,other,no,neither born in the u.s.
,,,,,36.0,female,black,yes,both born in the u.s.
,,,,,24.0,female,other,yes,both born in the u.s.
,,,,,47.0,female,white,yes,both born in the u.s.
,,,,,82.0,female,white,yes,both born in the u.s.
,,,,,63.0,male,other,yes,both born in the u.s.
,,,,,47.0,male,white,yes,both born in the u.s.
,,,,,32.0,female,white,yes,both born in the u.s.
,,,,,72.0,female,white,yes,both born in the u.s.
,,,,,27.0,male,white,no,both born in the u.s.
,,,,,30.0,male,white,yes,both born in the u.s.
,,,,,38.0,male,black,yes,both born in the u.s.
,,,,,36.0,female,other,yes,both born in the u.s.
,,,,,34.0,female,white,yes,both born in the u.s.
,,,,,20.0,female,white,yes,both born in the u.s.
,,,,,70.0,female,white,yes,both born in the u.s.
,,,,,75.0,female,white,yes,both born in the u.s.
,,,,,53.0,female,white,yes,"mother yes, father no"
,,,,,83.0,male,other,yes,neither born in the u.s.
,,,,,51.0,male,white,yes,both born in the u.s.
,,,,,53.0,female,black,yes,both born in the u.s.
,,,,,22.0,female,other,yes,both born in the u.s.
,,,,,38.0,female,white,no,neither born in the u.s.
,,,,,33.0,female,white,yes,both born in the u.s.
,,,,,25.0,female,white,yes,both born in the u.s.
,,,,,32.0,female,other,no,neither born in the u.s.
,,,,,26.0,female,other,no,neither born in the u.s.
,,,,,26.0,male,white,yes,both born in the u.s.
,,,,,24.0,male,white,yes,both born in the u.s.
,,,,,24.0,female,white,yes,"mother yes, father no"
,,,,,28.0,female,white,yes,both born in the u.s.
,,,,,48.0,male,white,yes,both born in the u.s.
,,,,,88.0,female,white,yes,both born in the u.s.
,,,,,36.0,male,white,yes,both born in the u.s.
,,,,,55.0,female,white,yes,both born in the u.s.
,,,,,29.0,female,white,yes,both born in the u.s.
,,,,,62.0,male,white,yes,both born in the u.s.
,,,,,84.0,female,white,yes,neither born in the u.s.
,,,,,86.0,male,white,yes,neither born in the u.s.
,,,,,80.0,female,white,yes,both born in the u.s.
,,,,,46.0,male,white,no,neither born in the u.s.
,,,,,72.0,female,white,yes,both born in the u.s.
,,,,,25.0,female,white,yes,both born in the u.s.
,,,,,41.0,female,white,yes,both born in the u.s.
,,,,,25.0,male,white,yes,both born in the u.s.
,,,,,32.0,male,white,yes,both born in the u.s.
,,,,,35.0,male,white,yes,both born in the u.s.
,,,,,37.0,male,white,yes,both born in the u.s.
,,,,,43.0,male,white,yes,both born in the u.s.
,,,,,32.0,male,white,no,neither born in the u.s.
,,,,,38.0,male,black,yes,neither born in the u.s.
,,,,,42.0,male,black,yes,both born in the u.s.
,,,,,26.0,female,black,yes,both born in the u.s.
,,,,,46.0,male,black,yes,both born in the u.s.
,,,,,32.0,female,black,yes,both born in the u.s.
,,,,,68.0,female,black,yes,both born in the u.s.
,,,,,45.0,female,black,yes,both born in the u.s.
,,,,,25.0,female,black,yes,both born in the u.s.
,,,,,73.0,female,black,yes,both born in the u.s.
,,,,,31.0,male,black,yes,both born in the u.s.
,,,,,37.0,female,black,yes,both born in the u.s.
,,,,,57.0,male,black,yes,both born in the u.s.
,,,,,34.0,female,black,yes,both born in the u.s.
,,,,,24.0,female,black,yes,both born in the u.s.
,,,,,28.0,female,black,yes,both born in the u.s.
,,,,,37.0,female,black,yes,both born in the u.s.
,,,,,55.0,female,black,yes,both born in the u.s.
,,,,,28.0,female,black,yes,both born in the u.s.
,,,,,69.0,female,white,yes,neither born in the u.s.
,,,,,56.0,female,black,yes,both born in the u.s.
,,,,,24.0,female,white,yes,both born in the u.s.
,,,,,44.0,female,white,yes,both born in the u.s.
,,,,,31.0,male,white,yes,both born in the u.s.
,,,,,45.0,male,white,yes,both born in the u.s.
,,,,,56.0,female,white,yes,both born in the u.s.
,,,,,50.0,male,white,yes,both born in the u.s.
,,,,,54.0,female,white,yes,both born in the u.s.
,,,,,32.0,male,white,yes,both born in the u.s.
,,,,,25.0,female,white,yes,both born in the u.s.
,,,,,26.0,female,black,yes,both born in the u.s.
,,,,,49.0,male,white,yes,both born in the u.s.
,,,,,32.0,male,white,yes,both born in the u.s.
,,,,,33.0,female,white,,
,,,,,31.0,female,black,yes,both born in the u.s.
,,,,,32.0,female,black,yes,both born in the u.s.
,,,,,45.0,female,white,yes,both born in the u.s.
,,,,,56.0,male,white,yes,both born in the u.s.
,,,,,27.0,female,white,yes,both born in the u.s.
,,,,,72.0,male,white,yes,neither born in the u.s.
,,,,,39.0,female,white,yes,both born in the u.s.
,,,,,35.0,male,white,yes,both born in the u.s.
,,,,,37.0,female,white,no,"mother yes, father no"
,,,,,38.0,male,white,yes,both born in the u.s.
,,,,,70.0,male,white,no,neither born in the u.s.
,,,,,69.0,female,white,yes,both born in the u.s.
,,,,,32.0,female,white,yes,both born in the u.s.
,,,,,23.0,male,white,yes,both born in the u.s.
,,,,,83.0,female,white,yes,neither born in the u.s.
,,,,,28.0,male,white,no,neither born in the u.s.
,,,,,31.0,male,white,yes,both born in the u.s.
,,,,,34.0,male,black,yes,both born in the u.s.
,,,,,87.0,male,white,yes,both born in the u.s.
,,,,,50.0,male,black,yes,both born in the u.s.
,,,,,61.0,male,white,yes,both born in the u.s.
,,,,,68.0,male,black,yes,both born in the u.s.
,,,,,50.0,male,black,yes,both born in the u.s.
,,,,,39.0,female,black,yes,"mother yes, father no"
,,,,,41.0,male,black,yes,both born in the u.s.
,,,,,43.0,female,black,yes,both born in the u.s.
,,,,,65.0,female,black,yes,both born in the u.s.
,,,,,36.0,female,black,yes,both born in the u.s.
,,,,,54.0,female,black,yes,both born in the u.s.
,,,,,46.0,male,black,yes,both born in the u.s.
,,,,,68.0,female,black,yes,both born in the u.s.
,,,,,35.0,female,black,yes,both born in the u.s.
,,,,,66.0,female,black,yes,both born in the u.s.
,,,,,29.0,male,white,yes,both born in the u.s.
,,,,,63.0,male,white,yes,both born in the u.s.
,,,,,31.0,female,black,yes,both born in the u.s.
,,,,,30.0,female,black,yes,both born in the u.s.
,,,,,49.0,female,black,yes,both born in the u.s.
,,,,,26.0,female,black,yes,both born in the u.s.
,,,,,43.0,female,other,no,neither born in the u.s.
,,,,,44.0,male,white,no,neither born in the u.s.
,,,,,35.0,male,white,no,neither born in the u.s.
,,,,,36.0,female,white,yes,both born in the u.s.
,,,,,54.0,male,white,no,"mother no, father yes"
,,,,,34.0,female,other,yes,neither born in the u.s.
,,,,,42.0,male,white,yes,both born in the u.s.
,,,,,53.0,male,white,yes,"mother yes, father no"
,,,,,70.0,male,white,yes,both born in the u.s.
,,,,,22.0,male,white,yes,both born in the u.s.
,,,,,45.0,female,white,yes,both born in the u.s.
,,,,,43.0,male,white,yes,both born in the u.s.
,,,,,67.0,male,white,yes,both born in the u.s.
,,,,,48.0,male,other,no,neither born in the u.s.
,,,,,88.0,male,white,yes,"mother yes, father no"
,,,,,19.0,female,white,yes,"mother yes, father no"
,,,,,20.0,male,white,yes,both born in the u.s.
,,,,,40.0,male,other,yes,"mother yes, father no"
,,,,,36.0,male,white,yes,both born in the u.s.
,,,,,27.0,female,white,yes,both born in the u.s.
,,,,,36.0,female,white,yes,both born in the u.s.
,,,,,47.0,female,white,yes,both born in the u.s.
,,,,,39.0,male,white,yes,both born in the u.s.
,,,,,49.0,female,black,no,neither born in the u.s.
,,,,,44.0,male,white,yes,both born in the u.s.
,,,,,25.0,male,white,yes,both born in the u.s.
,,,,,31.0,female,white,yes,both born in the u.s.
,,,,,35.0,female,white,no,both born in the u.s.
,,,,,23.0,female,white,yes,both born in the u.s.
,,,,,55.0,male,black,yes,both born in the u.s.
,,,,,33.0,male,white,yes,both born in the u.s.
,,,,,33.0,female,white,yes,both born in the u.s.
,,,,,57.0,male,white,yes,both born in the u.s.
,,,,,56.0,female,white,yes,both born in the u.s.
,,,,,42.0,female,white,yes,both born in the u.s.
,,,,,50.0,female,white,yes,both born in the u.s.
,,,,,43.0,male,white,yes,both born in the u.s.
,,,,,44.0,female,white,no,neither born in the u.s.
,,,,,30.0,male,white,yes,both born in the u.s.
,,,,,39.0,male,white,yes,both born in the u.s.
,,,,,61.0,male,other,no,neither born in the u.s.
,,,,,88.0,male,white,yes,both born in the u.s.
,,,,,56.0,female,white,yes,both born in the u.s.
,,,,,,female,white,yes,both born in the u.s.
,,,,,32.0,female,white,no,neither born in the u.s.
,,,,,37.0,male,white,yes,both born in the u.s.
,,,,,63.0,female,white,yes,both born in the u.s.
,,,,,34.0,male,white,yes,both born in the u.s.
,,,,,48.0,female,white,yes,both born in the u.s.
,,,,,59.0,male,white,yes,both born in the u.s.
,,,,,62.0,female,other,no,neither born in the u.s.
,,,,,52.0,male,white,yes,both born in the u.s.
,,,,,24.0,male,white,no,neither born in the u.s.
,,,,,38.0,female,white,yes,both born in the u.s.
,,,,,43.0,female,white,yes,"mother yes, father no"
,,,,,43.0,female,white,yes,both born in the u.s.
,,,,,83.0,female,white,yes,both born in the u.s.
,,,,,37.0,female,other,yes,neither born in the u.s.
,,,,,38.0,female,white,yes,both born in the u.s.
,,,,,35.0,female,white,yes,both born in the u.s.
,,,,,46.0,male,white,yes,both born in the u.s.
,,,,,85.0,male,white,yes,both born in the u.s.
,,,,,43.0,male,other,no,neither born in the u.s.
,,,,,54.0,male,white,yes,both born in the u.s.
,,,,,67.0,male,white,yes,both born in the u.s.
,,,,,60.0,male,white,yes,both born in the u.s.
,,,,,40.0,male,white,yes,both born in the u.s.
,,,,,60.0,male,white,no,neither born in the u.s.
,,,,,70.0,female,white,yes,both born in the u.s.
,,,,,78.0,male,white,yes,both born in the u.s.
,,,,,71.0,female,white,yes,both born in the u.s.
,,,,,63.0,male,white,yes,neither born in the u.s.
,,,,,28.0,female,white,yes,both born in the u.s.
,,,,,44.0,female,white,yes,both born in the u.s.
,,,,,63.0,female,white,yes,both born in the u.s.
,,,,,48.0,male,white,yes,both born in the u.s.
,,,,,31.0,female,black,yes,both born in the u.s.
,,,,,27.0,female,black,yes,both born in the u.s.
,,,,,31.0,female,black,yes,both born in the u.s.
,,,,,37.0,male,black,yes,both born in the u.s.
,,,,,21.0,female,black,yes,both born in the u.s.
